Record Length,2.500000e+03,,  -0.900000000000,   0.26800,
Sample Interval,4.000000e-04,,  -0.899600000000,   0.26800,
Trigger Point,2.250000000000e+03,,  -0.899200000000,   0.27000,
,,,  -0.898800000000,   0.26800,
,,,  -0.898400000000,   0.26800,
,,,  -0.898000000000,   0.26800,
Source,CH1,,  -0.897600000000,   0.26800,
Vertical Units,V,,  -0.897200000000,   0.26800,
Vertical Scale,5.000000e-02,,  -0.896800000000,   0.27000,
Vertical Offset,-4.540000e-01,,  -0.896400000000,   0.27000,
Horizontal Units,s,,  -0.896000000000,   0.26800,
Horizontal Scale,1.000000e-01,,  -0.895600000000,   0.26800,
Pt Fmt,Y,,  -0.895200000000,   0.27000,
Yzero,0.000000e+00,,  -0.894800000000,   0.26800,
Probe Atten,1.000000e+00,,  -0.894400000000,   0.26800,
Model Number,TDS2012B,,  -0.894000000000,   0.26800,
Serial Number,C102158,,  -0.893600000000,   0.27000,
Firmware Version,FV:v22.11,,  -0.893200000000,   0.27000,
,,,-00.892800000000,   0.26800,
,,,-00.892400000000,   0.26800,
,,,-00.892000000000,   0.27000,
,,,-00.891600000000,   0.27000,
,,,-00.891200000000,   0.26800,
,,,-00.890800000000,   0.26800,
,,,-00.890400000000,   0.26800,
,,,-00.890000000000,   0.27000,
,,,-00.889600000000,   0.27000,
,,,-00.889200000000,   0.26800,
,,,-00.888800000000,   0.26800,
,,,-00.888400000000,   0.26800,
,,,-00.888000000000,   0.26800,
,,,-00.887600000000,   0.27000,
,,,-00.887200000000,   0.26800,
,,,-00.886800000000,   0.26800,
,,,-00.886400000000,   0.26600,
,,,-00.886000000000,   0.27000,
,,,-00.885600000000,   0.26800,
,,,-00.885200000000,   0.26800,
,,,-00.884800000000,   0.26800,
,,,-00.884400000000,   0.26800,
,,,-00.884000000000,   0.26800,
,,,-00.883600000000,   0.27000,
,,,-00.883200000000,   0.26800,
,,,-00.882800000000,   0.26800,
,,,-00.882400000000,   0.26800,
,,,-00.882000000000,   0.26800,
,,,-00.881600000000,   0.26800,
,,,-00.881200000000,   0.26800,
,,,-00.880800000000,   0.27000,
,,,-00.880400000000,   0.26800,
,,,-00.880000000000,   0.26800,
,,,-00.879600000000,   0.26800,
,,,-00.879200000000,   0.27000,
,,,-00.878800000000,   0.27000,
,,,-00.878400000000,   0.26800,
,,,-00.878000000000,   0.26600,
,,,-00.877600000000,   0.27200,
,,,-00.877200000000,   0.26800,
,,,-00.876800000000,   0.26800,
,,,-00.876400000000,   0.26600,
,,,-00.876000000000,   0.26600,
,,,-00.875600000000,   0.27000,
,,,-00.875200000000,   0.26800,
,,,-00.874800000000,   0.26800,
,,,-00.874400000000,   0.26800,
,,,-00.874000000000,   0.27000,
,,,-00.873600000000,   0.27000,
,,,-00.873200000000,   0.26800,
,,,-00.872800000000,   0.27000,
,,,-00.872400000000,   0.26800,
,,,-00.872000000000,   0.26800,
,,,-00.871600000000,   0.26800,
,,,-00.871200000000,   0.26800,
,,,-00.870800000000,   0.27000,
,,,-00.870400000000,   0.26800,
,,,-00.870000000000,   0.26800,
,,,-00.869600000000,   0.26800,
,,,-00.869200000000,   0.26800,
,,,-00.868800000000,   0.26800,
,,,-00.868400000000,   0.26800,
,,,-00.868000000000,   0.26800,
,,,-00.867600000000,   0.26800,
,,,-00.867200000000,   0.26800,
,,,-00.866800000000,   0.26800,
,,,-00.866400000000,   0.26600,
,,,-00.866000000000,   0.26800,
,,,-00.865600000000,   0.26800,
,,,-00.865200000000,   0.26800,
,,,-00.864800000000,   0.26600,
,,,-00.864400000000,   0.26800,
,,,-00.864000000000,   0.26600,
,,,-00.863600000000,   0.27000,
,,,-00.863200000000,   0.26600,
,,,-00.862800000000,   0.26800,
,,,-00.862400000000,   0.26800,
,,,-00.862000000000,   0.26800,
,,,-00.861600000000,   0.26800,
,,,-00.861200000000,   0.26800,
,,,-00.860800000000,   0.26800,
,,,-00.860400000000,   0.26800,
,,,-00.860000000000,   0.26800,
,,,-00.859600000000,   0.26800,
,,,-00.859200000000,   0.26800,
,,,-00.858800000000,   0.26800,
,,,-00.858400000000,   0.26800,
,,,-00.858000000000,   0.27000,
,,,-00.857600000000,   0.26800,
,,,-00.857200000000,   0.26800,
,,,-00.856800000000,   0.27000,
,,,-00.856400000000,   0.26800,
,,,-00.856000000000,   0.26600,
,,,-00.855600000000,   0.26800,
,,,-00.855200000000,   0.26800,
,,,-00.854800000000,   0.26800,
,,,-00.854400000000,   0.26800,
,,,-00.854000000000,   0.26800,
,,,-00.853600000000,   0.27000,
,,,-00.853200000000,   0.27000,
,,,-00.852800000000,   0.27000,
,,,-00.852400000000,   0.26800,
,,,-00.852000000000,   0.26800,
,,,-00.851600000000,   0.27000,
,,,-00.851200000000,   0.26800,
,,,-00.850800000000,   0.26800,
,,,-00.850400000000,   0.26800,
,,,-00.850000000000,   0.26800,
,,,-00.849600000000,   0.26800,
,,,-00.849200000000,   0.26800,
,,,-00.848800000000,   0.26600,
,,,-00.848400000000,   0.26800,
