Record Length,2.500000e+03,,  -1.610000000000,   0.30200,
Sample Interval,1.000000e-03,,  -1.609000000000,   0.30200,
Trigger Point,1.610000000000e+03,,  -1.608000000000,   0.30200,
,,,  -1.607000000000,   0.29800,
,,,  -1.606000000000,   0.30200,
,,,  -1.605000000000,   0.30000,
Source,CH1,,  -1.604000000000,   0.30400,
Vertical Units,V,,  -1.603000000000,   0.30200,
Vertical Scale,5.000000e-02,,  -1.602000000000,   0.30000,
Vertical Offset,-4.580000e-01,,  -1.601000000000,   0.30000,
Horizontal Units,s,,  -1.600000000000,   0.30200,
Horizontal Scale,2.500000e-01,,  -1.599000000000,   0.30200,
Pt Fmt,Y,,  -1.598000000000,   0.30200,
Yzero,0.000000e+00,,  -1.597000000000,   0.30000,
Probe Atten,1.000000e+00,,  -1.596000000000,   0.30200,
Model Number,TDS2012B,,  -1.595000000000,   0.30200,
Serial Number,C102158,,  -1.594000000000,   0.30200,
Firmware Version,FV:v22.11,,  -1.593000000000,   0.30400,
,,,-01.592000000000,   0.30000,
,,,-01.591000000000,   0.30200,
,,,-01.590000000000,   0.30200,
,,,-01.589000000000,   0.30200,
,,,-01.588000000000,   0.30800,
,,,-01.587000000000,   0.30200,
,,,-01.586000000000,   0.30200,
,,,-01.585000000000,   0.30000,
,,,-01.584000000000,   0.30200,
,,,-01.583000000000,   0.30600,
,,,-01.582000000000,   0.30200,
,,,-01.581000000000,   0.30200,
,,,-01.580000000000,   0.30200,
,,,-01.579000000000,   0.30600,
,,,-01.578000000000,   0.30000,
,,,-01.577000000000,   0.30000,
,,,-01.576000000000,   0.30400,
,,,-01.575000000000,   0.30400,
,,,-01.574000000000,   0.30200,
,,,-01.573000000000,   0.30200,
,,,-01.572000000000,   0.30400,
,,,-01.571000000000,   0.30200,
,,,-01.570000000000,   0.29800,
,,,-01.569000000000,   0.30000,
,,,-01.568000000000,   0.30200,
,,,-01.567000000000,   0.30200,
,,,-01.566000000000,   0.30400,
,,,-01.565000000000,   0.30400,
,,,-01.564000000000,   0.30400,
,,,-01.563000000000,   0.30600,
,,,-01.562000000000,   0.30200,
,,,-01.561000000000,   0.30200,
,,,-01.560000000000,   0.30400,
,,,-01.559000000000,   0.30400,
